state,city,year,month,week,disease,cases,deaths,temperature,precipitation,lai,latitude,longitude
Maharashtra,Mumbai,2012,10,2,Cholera,1,0,299.28,0.0,1.62,19.081297,72.875498
Maharashtra,Mumbai,2012,10,2,Acute Gastroenteritis,1,0,300.73,0.0,3.11,19.079719,72.884149
Maharashtra,Mumbai,2012,10,3,Dengue,13,0,302.74,0.72,3.59,19.08836,72.879896
Maharashtra,Mumbai,2012,10,3,Malaria,3,0,301.38,2.44,3.17,19.066447,72.867859
Maharashtra,Mumbai,2012,10,3,Typhoid,2,0,297.33,0.33,3.83,19.080455,72.865613
Maharashtra,Mumbai,2012,10,3,Diarrhea,3,0,296.8,0.78,1.24,19.074651,72.882141
Maharashtra,Mumbai,2012,10,3,Chikungunya,6,0,296.79,0.67,2.95,19.090967,72.875337
Maharashtra,Mumbai,2012,10,3,Cholera,0,0,302.1,0.0,1.37,19.073784,72.882077
Maharashtra,Mumbai,2012,10,3,Acute Gastroenteritis,3,0,295.19,0.0,1.3,19.081447,72.884198
Maharashtra,Mumbai,2012,10,4,Dengue,5,0,291.89,2.86,3.54,19.077851,72.882011
Maharashtra,Mumbai,2012,10,4,Malaria,10,0,292.69,0.13,3.58,19.065928,72.879457
Maharashtra,Mumbai,2012,10,4,Typhoid,1,0,299.27,1.26,2.13,19.067782,72.865975
Maharashtra,Mumbai,2012,10,4,Diarrhea,3,0,294.73,1.24,2.37,19.072063,72.874903
Maharashtra,Mumbai,2012,10,4,Chikungunya,4,0,299.26,2.43,0.0,19.059512,72.881165
Maharashtra,Mumbai,2012,10,4,Cholera,1,0,298.45,3.32,3.66,19.069313,72.887451
Maharashtra,Mumbai,2012,10,4,Acute Gastroenteritis,0,0,297.48,0.62,2.2,19.083301,72.897117
Maharashtra,Mumbai,2012,11,1,Dengue,13,0,298.03,0.05,4.43,19.071279,72.879028
Maharashtra,Mumbai,2012,11,1,Malaria,2,0,294.82,0.0,1.84,19.087803,72.854992
Maharashtra,Mumbai,2012,11,1,Typhoid,0,0,297.29,1.48,2.57,19.083793,72.882594
Maharashtra,Mumbai,2012,11,1,Diarrhea,5,0,298.21,0.24,2.4,19.072046,72.868861
Maharashtra,Mumbai,2012,11,1,Chikungunya,3,0,301.15,3.02,2.73,19.071804,72.872466
Maharashtra,Mumbai,2012,11,1,Cholera,0,0,299.5,1.89,1.17,19.081635,72.874332
Maharashtra,Mumbai,2012,11,1,Acute Gastroenteritis,1,0,301.74,0.87,2.57,19.066368,72.883221
Maharashtra,Mumbai,2012,11,2,Dengue,15,0,299.02,0.0,2.79,19.077523,72.872057
Maharashtra,Mumbai,2012,11,2,Malaria,5,0,297.8,0.89,2.98,19.072294,72.869575
Maharashtra,Mumbai,2012,11,2,Typhoid,0,0,300.18,3.29,3.55,19.073898,72.871504
Maharashtra,Mumbai,2012,11,2,Diarrhea,3,0,300.99,1.52,2.61,19.077011,72.866786
Maharashtra,Mumbai,2012,11,2,Chikungunya,2,0,300.24,0.0,2.63,19.074978,72.875937
Maharashtra,Mumbai,2012,11,2,Cholera,0,0,297.68,3.23,2.8,19.061964,72.869068
Maharashtra,Mumbai,2012,11,2,Acute Gastroenteritis,2,0,296.25,1.42,3.1,19.068149,72.88808
Maharashtra,Mumbai,2012,11,3,Dengue,6,0,295.84,0.74,5.02,19.0869,72.872505
Maharashtra,Mumbai,2012,11,3,Malaria,4,0,296.56,1.71,2.96,19.081582,72.872994
Maharashtra,Mumbai,2012,11,3,Typhoid,4,0,299.28,1.14,2.23,19.062794,72.875246
Maharashtra,Mumbai,2012,11,3,Diarrhea,4,0,299.81,0.4,3.35,19.072243,72.877871
Maharashtra,Mumbai,2012,11,3,Chikungunya,3,0,303.1,0.0,2.85,19.071295,72.879054
Maharashtra,Mumbai,2012,11,3,Cholera,2,0,296.65,1.43,2.15,19.07132,72.860921
Maharashtra,Mumbai,2012,11,3,Acute Gastroenteritis,3,0,299.65,2.19,5.5,19.076435,72.881451
Maharashtra,Mumbai,2012,11,4,Dengue,20,0,296.33,1.11,1.9,19.095382,72.858575
Maharashtra,Mumbai,2012,11,4,Malaria,6,0,299.89,1.84,1.09,19.084477,72.888853
Maharashtra,Mumbai,2012,11,4,Typhoid,3,0,305.8,0.83,3.1,19.086349,72.857791
Maharashtra,Mumbai,2012,11,4,Diarrhea,6,0,297.66,1.51,4.15,19.068297,72.866073
Maharashtra,Mumbai,2012,11,4,Chikungunya,4,0,296.92,0.7,2.36,19.080558,72.88076
Maharashtra,Mumbai,2012,11,4,Cholera,2,0,302.86,0.0,0.0,19.074664,72.889322
Maharashtra,Mumbai,2012,11,4,Acute Gastroenteritis,3,0,303.85,1.73,1.2,19.089927,72.873628
Maharashtra,Mumbai,2012,12,1,Dengue,12,0,295.16,2.75,5.03,19.066263,72.869672
Maharashtra,Mumbai,2012,12,1,Malaria,5,0,302.67,1.99,1.82,19.077677,72.871043
Maharashtra,Mumbai,2012,12,1,Typhoid,4,0,298.52,0.88,1.44,19.072727,72.883309
Maharashtra,Mumbai,2012,12,1,Diarrhea,5,0,300.6,0.0,3.56,19.091795,72.900352
Maharashtra,Mumbai,2012,12,1,Chikungunya,6,0,302.6,1.35,1.92,19.088094,72.875241
Maharashtra,Mumbai,2012,12,1,Cholera,0,0,302.51,0.5,0.74,19.075431,72.885891
Maharashtra,Mumbai,2012,12,1,Acute Gastroenteritis,3,0,297.79,1.07,2.07,19.057883,72.891493
Maharashtra,Mumbai,2012,12,2,Dengue,12,0,296.62,2.82,2.49,19.066522,72.887468
Maharashtra,Mumbai,2012,12,2,Malaria,4,0,299.01,0.86,2.62,19.076249,72.884474
Maharashtra,Mumbai,2012,12,2,Typhoid,2,0,300.35,0.08,3.51,19.102486,72.886832
Maharashtra,Mumbai,2012,12,2,Diarrhea,6,0,294.35,0.67,3.46,19.084269,72.895461
Maharashtra,Mumbai,2012,12,2,Chikungunya,3,0,303.99,0.49,4.58,19.083436,72.886918
Maharashtra,Mumbai,2012,12,2,Cholera,1,0,298.49,0.0,3.97,19.062677,72.880626
Maharashtra,Mumbai,2012,12,2,Acute Gastroenteritis,2,0,305.29,0.1,0.0,19.069597,72.865116
Maharashtra,Mumbai,2012,12,3,Dengue,16,0,302.4,0.39,0.16,19.081135,72.874178
Maharashtra,Mumbai,2012,12,3,Malaria,4,0,299.91,0.77,2.46,19.084614,72.863777
Maharashtra,Mumbai,2012,12,3,Typhoid,1,0,299.8,0.0,0.59,19.06857,72.886394
Maharashtra,Mumbai,2012,12,3,Diarrhea,7,0,295.96,3.51,2.18,19.092661,72.861109
Maharashtra,Mumbai,2012,12,3,Chikungunya,3,0,301.08,0.11,3.12,19.085365,72.881172
Maharashtra,Mumbai,2012,12,3,Cholera,0,0,298.56,1.01,2.23,19.063783,72.886047
Maharashtra,Mumbai,2012,12,3,Acute Gastroenteritis,2,0,299.13,0.0,3.02,19.087492,72.88636
Maharashtra,Mumbai,2012,12,4,Dengue,9,0,301.22,1.19,2.09,19.084887,72.890425
Maharashtra,Mumbai,2012,12,4,Malaria,1,0,300.85,1.89,3.44,19.091256,72.858159
Maharashtra,Mumbai,2012,12,4,Typhoid,3,0,302.94,0.29,5.3,19.084031,72.890088
Maharashtra,Mumbai,2012,12,4,Diarrhea,4,0,300.28,3.13,3.07,19.074012,72.873246
Maharashtra,Mumbai,2012,12,4,Chikungunya,4,0,294.34,1.31,2.26,19.083432,72.864386
Maharashtra,Mumbai,2012,12,4,Cholera,0,0,297.94,0.85,2.22,19.08614,72.870475
Maharashtra,Mumbai,2012,12,4,Acute Gastroenteritis,4,0,299.02,0.98,2.7,19.0735,72.867243
Maharashtra,Mumbai,2013,1,1,Dengue,9,0,285.89,0.03,1.97,19.056746,72.876001
Maharashtra,Mumbai,2013,1,1,Malaria,9,0,292.17,3.31,2.94,19.091696,72.876849
Maharashtra,Mumbai,2013,1,1,Typhoid,1,0,291.02,0.92,1.88,19.067656,72.875496
Maharashtra,Mumbai,2013,1,1,Diarrhea,7,0,290.68,0.0,3.93,19.060141,72.87867
Maharashtra,Mumbai,2013,1,1,Chikungunya,2,0,293.74,0.39,3.45,19.069765,72.873021
Maharashtra,Mumbai,2013,1,1,Cholera,2,0,294.46,1.59,4.22,19.083618,72.876536
Maharashtra,Mumbai,2013,1,1,Acute Gastroenteritis,3,0,287.99,0.0,3.6,19.074702,72.861551
Maharashtra,Mumbai,2013,1,2,Dengue,8,0,291.91,0.0,1.54,19.085343,72.86842
Maharashtra,Mumbai,2013,1,2,Malaria,9,0,281.76,1.07,4.68,19.07566,72.881227
Maharashtra,Mumbai,2013,1,2,Typhoid,2,0,288.66,0.54,3.12,19.067248,72.877601
Maharashtra,Mumbai,2013,1,2,Diarrhea,8,0,290.54,1.96,1.5,19.06162,72.89243
Maharashtra,Mumbai,2013,1,2,Chikungunya,4,0,289.38,1.23,2.27,19.082005,72.884409
Maharashtra,Mumbai,2013,1,2,Cholera,0,0,296.29,0.27,1.7,19.077311,72.869878
Maharashtra,Mumbai,2013,1,2,Acute Gastroenteritis,1,0,296.89,0.0,2.99,19.067237,72.864319
Maharashtra,Mumbai,2013,1,3,Dengue,11,0,291.95,0.34,2.93,19.077623,72.879497
Maharashtra,Mumbai,2013,1,3,Malaria,9,0,290.66,0.56,2.51,19.071629,72.867396
Maharashtra,Mumbai,2013,1,3,Typhoid,3,0,291.85,1.24,0.04,19.076968,72.88031
Maharashtra,Mumbai,2013,1,3,Diarrhea,7,1,292.27,0.0,1.54,19.094182,72.878525
Maharashtra,Mumbai,2013,1,3,Chikungunya,2,0,289.77,0.61,3.88,19.068999,72.880178
Maharashtra,Mumbai,2013,1,3,Cholera,0,0,287.07,2.33,2.37,19.076827,72.877922
Maharashtra,Mumbai,2013,1,3,Acute Gastroenteritis,3,0,292.74,0.25,1.26,19.075098,72.881929
Maharashtra,Mumbai,2013,1,4,Dengue,14,0,287.62,0.33,1.23,19.074191,72.880141
Maharashtra,Mumbai,2013,1,4,Malaria,5,0,291.15,1.2,3.28,19.084669,72.874501
Maharashtra,Mumbai,2013,1,4,Typhoid,3,0,287.99,0.05,3.92,19.079347,72.872706
Maharashtra,Mumbai,2013,1,4,Diarrhea,6,0,289.56,0.0,2.93,19.068924,72.885402
Maharashtra,Mumbai,2013,1,4,Chikungunya,2,0,290.3,0.92,2.08,19.07046,72.885467
Maharashtra,Mumbai,2013,1,4,Cholera,0,0,290.05,0.0,1.94,19.078038,72.885476
Maharashtra,Mumbai,2013,1,4,Acute Gastroenteritis,1,0,290.89,0.58,3.76,19.068812,72.876113
Maharashtra,Mumbai,2013,2,1,Dengue,10,0,284.55,0.32,1.93,19.08589,72.890202
Maharashtra,Mumbai,2013,2,1,Malaria,4,0,291.59,1.38,1.48,19.067088,72.876446
Maharashtra,Mumbai,2013,2,1,Typhoid,2,0,294.66,1.32,2.69,19.088929,72.881535
Maharashtra,Mumbai,2013,2,1,Diarrhea,2,0,289.62,0.09,2.28,19.068281,72.883985
Maharashtra,Mumbai,2013,2,1,Chikungunya,4,0,291.96,1.8,1.27,19.066459,72.874635
Maharashtra,Mumbai,2013,2,1,Cholera,1,0,291.74,1.98,2.09,19.063816,72.874782
Maharashtra,Mumbai,2013,2,1,Acute Gastroenteritis,2,0,291.34,2.7,3.29,19.078366,72.901549
Maharashtra,Mumbai,2013,2,2,Dengue,10,0,295.35,1.47,4.72,19.077652,72.871136
Maharashtra,Mumbai,2013,2,2,Malaria,7,0,294.99,0.26,2.52,19.074546,72.87935
Maharashtra,Mumbai,2013,2,2,Typhoid,2,0,288.93,0.0,4.4,19.086992,72.881346
Maharashtra,Mumbai,2013,2,2,Diarrhea,2,0,291.9,2.19,2.84,19.079008,72.887455
Maharashtra,Mumbai,2013,2,2,Chikungunya,1,0,293.27,2.26,4.13,19.089189,72.892151
Maharashtra,Mumbai,2013,2,2,Cholera,0,0,287.69,0.0,2.9,19.073288,72.853996
Maharashtra,Mumbai,2013,2,2,Acute Gastroenteritis,0,0,287.75,1.53,1.25,19.076182,72.886174
Maharashtra,Mumbai,2013,2,3,Dengue,10,0,293.07,1.27,2.47,19.081612,72.885766
Maharashtra,Mumbai,2013,2,3,Malaria,3,0,291.36,4.27,3.69,19.080177,72.87959
Maharashtra,Mumbai,2013,2,3,Typhoid,0,0,291.2,2.51,2.96,19.076119,72.879419
Maharashtra,Mumbai,2013,2,3,Diarrhea,1,0,289.01,1.44,0.42,19.064515,72.880625
Maharashtra,Mumbai,2013,2,3,Chikungunya,3,0,294.0,2.17,4.21,19.07537,72.888678
Maharashtra,Mumbai,2013,2,3,Cholera,1,0,290.75,0.0,3.16,19.090896,72.884219
Maharashtra,Mumbai,2013,2,3,Acute Gastroenteritis,1,0,291.22,2.65,2.95,19.070523,72.865591
Maharashtra,Mumbai,2013,2,4,Dengue,7,0,289.73,0.29,2.55,19.051335,72.886416
Maharashtra,Mumbai,2013,2,4,Malaria,3,0,287.54,0.29,2.35,19.076874,72.87769
Maharashtra,Mumbai,2013,2,4,Typhoid,1,0,297.27,1.62,1.7,19.069944,72.879733
Maharashtra,Mumbai,2013,2,4,Diarrhea,3,0,295.63,0.0,3.67,19.083475,72.888761
Maharashtra,Mumbai,2013,2,4,Chikungunya,2,0,289.65,1.21,0.7,19.08056,72.877074
Maharashtra,Mumbai,2013,2,4,Cholera,3,0,292.34,1.91,4.42,19.074904,72.872608
Maharashtra,Mumbai,2013,2,4,Acute Gastroenteritis,1,0,291.42,2.66,3.0,19.080294,72.876797
Maharashtra,Mumbai,2013,3,1,Dengue,9,0,288.07,0.0,3.43,19.086716,72.857841
Maharashtra,Mumbai,2013,3,1,Malaria,4,0,293.75,1.1,0.99,19.064176,72.875781
Maharashtra,Mumbai,2013,3,1,Typhoid,1,0,296.31,0.0,1.89,19.082143,72.882558
Maharashtra,Mumbai,2013,3,1,Diarrhea,6,0,292.14,0.73,4.11,19.057101,72.871673
Maharashtra,Mumbai,2013,3,1,Chikungunya,5,0,292.88,2.06,3.77,19.094246,72.881334
Maharashtra,Mumbai,2013,3,1,Cholera,2,0,290.93,1.95,0.0,19.085287,72.883592
Maharashtra,Mumbai,2013,3,1,Acute Gastroenteritis,2,0,292.31,0.0,2.84,19.071555,72.856327
Maharashtra,Mumbai,2013,3,2,Dengue,8,0,291.84,0.45,2.19,19.061751,72.880025
Maharashtra,Mumbai,2013,3,2,Malaria,5,0,291.73,0.96,4.4,19.085854,72.868332
Maharashtra,Mumbai,2013,3,2,Typhoid,2,0,289.66,0.52,3.05,19.08219,72.879721
Maharashtra,Mumbai,2013,3,2,Diarrhea,3,0,290.42,2.19,2.82,19.081841,72.890129
Maharashtra,Mumbai,2013,3,2,Chikungunya,6,0,295.22,2.91,4.37,19.082293,72.870239
Maharashtra,Mumbai,2013,3,2,Cholera,0,0,292.95,0.51,1.12,19.07389,72.893922
Maharashtra,Mumbai,2013,3,2,Acute Gastroenteritis,0,0,288.88,0.9,5.97,19.075829,72.86723
Maharashtra,Mumbai,2013,3,3,Dengue,11,0,296.85,0.0,0.58,19.089872,72.868823
Maharashtra,Mumbai,2013,3,3,Malaria,2,0,291.68,0.63,2.29,19.075775,72.877621
Maharashtra,Mumbai,2013,3,3,Typhoid,0,0,281.66,0.0,3.62,19.087314,72.887407
Maharashtra,Mumbai,2013,3,3,Diarrhea,4,0,292.59,0.29,2.55,19.053377,72.883131
Maharashtra,Mumbai,2013,3,3,Chikungunya,0,0,293.35,1.51,2.39,19.067293,72.851645
Maharashtra,Mumbai,2013,3,3,Cholera,0,0,291.52,2.62,2.22,19.068741,72.872893
Maharashtra,Mumbai,2013,3,3,Acute Gastroenteritis,2,0,289.31,0.0,1.89,19.073474,72.86436
Maharashtra,Mumbai,2013,3,4,Dengue,6,0,293.38,0.0,1.52,19.072886,72.862808
Maharashtra,Mumbai,2013,3,4,Malaria,3,0,299.07,0.0,4.48,19.085873,72.882657
Maharashtra,Mumbai,2013,3,4,Typhoid,0,0,292.75,0.0,2.87,19.091816,72.887735
Maharashtra,Mumbai,2013,3,4,Diarrhea,6,0,290.27,1.67,1.8,19.087986,72.881093
Maharashtra,Mumbai,2013,3,4,Chikungunya,2,0,294.64,0.78,2.01,19.091091,72.879376
Maharashtra,Mumbai,2013,3,4,Cholera,1,0,293.13,1.28,0.0,19.083907,72.876597
Maharashtra,Mumbai,2013,3,4,Acute Gastroenteritis,2,0,294.01,2.67,3.04,19.08308,72.87211
Maharashtra,Mumbai,2013,4,1,Dengue,7,0,293.85,1.79,2.76,19.082383,72.876449
Maharashtra,Mumbai,2013,4,1,Malaria,1,0,288.25,1.51,4.41,19.062579,72.870918
Maharashtra,Mumbai,2013,4,1,Typhoid,2,0,290.64,1.62,1.06,19.084678,72.870804
Maharashtra,Mumbai,2013,4,1,Diarrhea,3,0,290.61,2.15,5.22,19.081258,72.874717
Maharashtra,Mumbai,2013,4,1,Chikungunya,3,0,293.77,0.66,3.16,19.092254,72.881685
Maharashtra,Mumbai,2013,4,1,Cholera,0,0,291.77,0.68,2.97,19.076591,72.881314
Maharashtra,Mumbai,2013,4,1,Acute Gastroenteritis,0,0,288.87,0.0,2.11,19.092916,72.875364
Maharashtra,Mumbai,2013,4,2,Dengue,7,1,296.03,0.07,0.8,19.086009,72.860373
Maharashtra,Mumbai,2013,4,2,Malaria,5,0,291.13,0.0,3.91,19.084866,72.874095
Maharashtra,Mumbai,2013,4,2,Typhoid,3,0,288.68,0.84,1.85,19.087323,72.874816
Maharashtra,Mumbai,2013,4,2,Diarrhea,2,0,286.33,0.64,2.98,19.083885,72.874255
Maharashtra,Mumbai,2013,4,2,Chikungunya,2,0,292.52,0.22,0.64,19.080879,72.857988
Maharashtra,Mumbai,2013,4,2,Cholera,0,0,292.81,0.0,3.15,19.075488,72.868866
Maharashtra,Mumbai,2013,4,2,Acute Gastroenteritis,2,0,299.4,1.04,2.16,19.081604,72.897043
Maharashtra,Mumbai,2013,4,3,Dengue,7,0,293.97,0.0,4.66,19.090962,72.87653
Maharashtra,Mumbai,2013,4,3,Malaria,7,0,295.3,0.0,3.97,19.093603,72.890367
Maharashtra,Mumbai,2013,4,3,Typhoid,1,0,294.05,0.0,2.14,19.079305,72.879257
Maharashtra,Mumbai,2013,4,3,Diarrhea,4,0,289.57,2.68,4.93,19.058039,72.869216
Maharashtra,Mumbai,2013,4,3,Chikungunya,0,0,289.92,2.75,4.03,19.075448,72.871414
Maharashtra,Mumbai,2013,4,3,Cholera,0,0,294.99,1.6,3.45,19.083802,72.869967
Maharashtra,Mumbai,2013,4,3,Acute Gastroenteritis,5,0,292.72,0.97,3.61,19.072121,72.864694
Maharashtra,Mumbai,2013,4,4,Dengue,9,0,294.86,0.0,4.15,19.08735,72.891837
Maharashtra,Mumbai,2013,4,4,Malaria,4,0,295.97,1.97,3.5,19.077852,72.876697
Maharashtra,Mumbai,2013,4,4,Typhoid,2,0,294.87,1.05,0.86,19.089771,72.868982
Maharashtra,Mumbai,2013,4,4,Diarrhea,4,0,291.5,2.53,2.73,19.061958,72.860982
Maharashtra,Mumbai,2013,4,4,Chikungunya,3,0,293.64,0.0,4.86,19.068481,72.872216
Maharashtra,Mumbai,2013,4,4,Cholera,1,0,295.91,1.94,2.82,19.079042,72.885978
Maharashtra,Mumbai,2013,4,4,Acute Gastroenteritis,1,0,291.21,1.97,3.41,19.055623,72.881958
Maharashtra,Mumbai,2013,5,1,Dengue,3,0,296.63,1.77,1.62,19.080512,72.884032
Maharashtra,Mumbai,2013,5,1,Malaria,3,0,290.43,0.99,1.73,19.086191,72.865063
Maharashtra,Mumbai,2013,5,1,Typhoid,2,0,293.66,1.86,1.15,19.059568,72.894304
Maharashtra,Mumbai,2013,5,1,Diarrhea,0,0,289.22,0.0,1.86,19.05608,72.889316
Maharashtra,Mumbai,2013,5,1,Chikungunya,6,0,298.99,0.0,2.09,19.080374,72.886524
Maharashtra,Mumbai,2013,5,1,Cholera,1,0,295.83,0.0,3.6,19.069194,72.875897
Maharashtra,Mumbai,2013,5,1,Acute Gastroenteritis,0,0,293.34,2.14,3.51,19.072912,72.877956
Maharashtra,Mumbai,2013,5,2,Dengue,7,0,294.38,0.0,1.8,19.066665,72.889779
Maharashtra,Mumbai,2013,5,2,Malaria,4,0,301.13,1.07,2.38,19.085309,72.876706
Maharashtra,Mumbai,2013,5,2,Typhoid,0,0,294.31,0.0,2.84,19.071063,72.879114
Maharashtra,Mumbai,2013,5,2,Diarrhea,2,0,297.55,0.98,4.55,19.068363,72.874659
Maharashtra,Mumbai,2013,5,2,Chikungunya,0,0,297.74,0.0,2.68,19.068135,72.892219
Maharashtra,Mumbai,2013,5,2,Cholera,1,0,297.03,0.0,4.04,19.071243,72.86273
Maharashtra,Mumbai,2013,5,2,Acute Gastroenteritis,1,0,295.49,0.51,4.64,19.060484,72.882279
Maharashtra,Mumbai,2013,5,3,Dengue,10,0,296.77,2.74,1.9,19.080694,72.865727
Maharashtra,Mumbai,2013,5,3,Malaria,4,0,297.44,0.0,0.51,19.070577,72.892514
Maharashtra,Mumbai,2013,5,3,Typhoid,4,0,291.63,2.05,1.55,19.061877,72.883037
Maharashtra,Mumbai,2013,5,3,Diarrhea,4,0,292.82,0.92,2.01,19.057058,72.880865
Maharashtra,Mumbai,2013,5,3,Chikungunya,1,0,293.87,1.18,0.28,19.068756,72.888188
Maharashtra,Mumbai,2013,5,3,Cholera,2,0,296.54,0.0,2.85,19.078648,72.862616
Maharashtra,Mumbai,2013,5,3,Acute Gastroenteritis,1,0,294.48,1.06,2.88,19.091717,72.861249
Maharashtra,Mumbai,2013,5,4,Dengue,8,0,290.46,0.0,4.15,19.063426,72.884185
Maharashtra,Mumbai,2013,5,4,Malaria,3,0,292.01,0.21,4.83,19.076442,72.887744
Maharashtra,Mumbai,2013,5,4,Typhoid,3,0,292.82,0.0,3.45,19.085695,72.857065
Maharashtra,Mumbai,2013,5,4,Diarrhea,4,0,293.32,1.3,2.52,19.089325,72.869766
Maharashtra,Mumbai,2013,5,4,Chikungunya,2,0,294.81,2.49,1.17,19.071234,72.879764
Maharashtra,Mumbai,2013,5,4,Cholera,1,0,292.01,0.31,0.89,19.074037,72.876571
Maharashtra,Mumbai,2013,5,4,Acute Gastroenteritis,0,0,295.66,2.48,5.63,19.068664,72.869903
Maharashtra,Mumbai,2013,6,1,Dengue,28,0,296.19,4.12,3.14,19.072286,72.877883
Maharashtra,Mumbai,2013,6,1,Malaria,6,0,292.23,4.03,2.41,19.069034,72.875857
Maharashtra,Mumbai,2013,6,1,Typhoid,2,0,296.7,4.12,3.18,19.065756,72.856851
Maharashtra,Mumbai,2013,6,1,Diarrhea,8,0,293.04,4.71,4.85,19.076678,72.877172
Maharashtra,Mumbai,2013,6,1,Chikungunya,9,0,298.64,5.16,0.04,19.060146,72.888738
Maharashtra,Mumbai,2013,6,1,Cholera,1,0,292.61,5.33,2.72,19.088168,72.872522
Maharashtra,Mumbai,2013,6,1,Acute Gastroenteritis,0,0,292.05,4.8,1.71,19.066244,72.879925
Maharashtra,Mumbai,2013,6,2,Dengue,31,0,297.62,5.04,2.68,19.071717,72.884111
Maharashtra,Mumbai,2013,6,2,Malaria,9,0,294.45,6.62,1.05,19.080146,72.886185
Maharashtra,Mumbai,2013,6,2,Typhoid,5,0,297.18,3.88,2.45,19.085519,72.906667
Maharashtra,Mumbai,2013,6,2,Diarrhea,9,0,290.34,3.85,2.28,19.084282,72.876713
Maharashtra,Mumbai,2013,6,2,Chikungunya,7,0,294.73,1.88,3.11,19.069495,72.859266
Maharashtra,Mumbai,2013,6,2,Cholera,3,0,294.68,3.59,5.59,19.064546,72.893054
Maharashtra,Mumbai,2013,6,2,Acute Gastroenteritis,4,0,300.87,1.32,3.29,19.08383,72.86654
Maharashtra,Mumbai,2013,6,3,Dengue,34,0,288.95,5.63,1.02,19.070327,72.864294
Maharashtra,Mumbai,2013,6,3,Malaria,7,0,292.93,4.09,1.92,19.073763,72.867573
Maharashtra,Mumbai,2013,6,3,Typhoid,5,0,293.94,2.67,2.01,19.069198,72.878248
Maharashtra,Mumbai,2013,6,3,Diarrhea,5,0,295.7,4.18,5.11,19.090666,72.872261
Maharashtra,Mumbai,2013,6,3,Chikungunya,12,0,292.85,4.66,4.2,19.079989,72.885285
Maharashtra,Mumbai,2013,6,3,Cholera,2,0,293.26,2.32,0.9,19.071493,72.87974
Maharashtra,Mumbai,2013,6,3,Acute Gastroenteritis,7,0,291.43,3.05,0.72,19.066125,72.886471
Maharashtra,Mumbai,2013,6,4,Dengue,26,0,294.94,1.56,2.58,19.071358,72.872111
Maharashtra,Mumbai,2013,6,4,Malaria,5,0,291.44,1.18,2.64,19.071539,72.867003
Maharashtra,Mumbai,2013,6,4,Typhoid,2,0,292.1,4.01,2.28,19.085074,72.873899
Maharashtra,Mumbai,2013,6,4,Diarrhea,5,0,289.75,3.51,1.54,19.097121,72.880214
Maharashtra,Mumbai,2013,6,4,Chikungunya,10,0,295.46,2.91,3.68,19.079665,72.882809
Maharashtra,Mumbai,2013,6,4,Cholera,2,0,293.45,3.9,5.08,19.090117,72.886212
Maharashtra,Mumbai,2013,6,4,Acute Gastroenteritis,1,0,298.57,2.12,4.04,19.072632,72.866876
Maharashtra,Mumbai,2013,7,1,Dengue,30,0,296.57,1.86,1.89,19.084521,72.892006
Maharashtra,Mumbai,2013,7,1,Malaria,11,0,296.07,6.29,0.78,19.06616,72.867246
Maharashtra,Mumbai,2013,7,1,Typhoid,3,0,298.34,2.97,2.37,19.074847,72.881233
Maharashtra,Mumbai,2013,7,1,Diarrhea,3,0,299.84,2.57,0.27,19.080604,72.876984
Maharashtra,Mumbai,2013,7,1,Chikungunya,13,0,296.53,4.09,4.23,19.074985,72.896041
Maharashtra,Mumbai,2013,7,1,Cholera,1,0,291.99,0.12,3.35,19.076561,72.888427
Maharashtra,Mumbai,2013,7,1,Acute Gastroenteritis,3,0,295.83,0.58,0.05,19.069902,72.889886
Maharashtra,Mumbai,2013,7,2,Dengue,37,0,288.64,5.48,0.0,19.076179,72.888893
Maharashtra,Mumbai,2013,7,2,Malaria,9,0,294.97,5.34,0.0,19.076302,72.868414
Maharashtra,Mumbai,2013,7,2,Typhoid,6,0,294.22,2.7,0.25,19.073713,72.87424
Maharashtra,Mumbai,2013,7,2,Diarrhea,5,0,298.93,4.19,0.79,19.071916,72.866491
Maharashtra,Mumbai,2013,7,2,Chikungunya,9,0,293.91,4.94,1.7,19.059403,72.870374
Maharashtra,Mumbai,2013,7,2,Cholera,0,0,291.9,3.67,3.24,19.089171,72.87969
Maharashtra,Mumbai,2013,7,2,Acute Gastroenteritis,3,0,296.27,4.45,2.27,19.070792,72.866176
Maharashtra,Mumbai,2013,7,3,Dengue,26,1,293.54,4.49,2.1,19.071387,72.880141
Maharashtra,Mumbai,2013,7,3,Malaria,8,0,297.95,6.44,5.19,19.069938,72.883413
Maharashtra,Mumbai,2013,7,3,Typhoid,4,0,292.96,5.0,0.86,19.072264,72.886939
Maharashtra,Mumbai,2013,7,3,Diarrhea,5,0,294.74,4.71,2.86,19.057989,72.866303
Maharashtra,Mumbai,2013,7,3,Chikungunya,10,0,293.47,4.43,2.63,19.079167,72.876679
Maharashtra,Mumbai,2013,7,3,Cholera,4,0,299.14,3.35,3.62,19.096125,72.880174
Maharashtra,Mumbai,2013,7,3,Acute Gastroenteritis,2,0,299.19,3.13,3.62,19.062381,72.8913
Maharashtra,Mumbai,2013,7,4,Dengue,35,0,302.08,2.9,3.75,19.06988,72.883165
Maharashtra,Mumbai,2013,7,4,Malaria,8,0,301.52,4.95,1.5,19.063194,72.881593
Maharashtra,Mumbai,2013,7,4,Typhoid,4,0,294.95,3.48,2.27,19.06974,72.870303
